0	6431
0	5319
0	4260
0	1280
0	4986
0	3003
0	802
0	4776
0	360
0	3704
0	6650
0	4353
0	748
0	6905
0	1474
0	5539
0	846
0	1396
0	1804
0	3039
0	771
0	6984
0	1367
0	2869
0	6689
0	5386
0	5939
0	6481
0	5558
0	5377
0	1822
0	4465
0	4638
0	4481
0	7011
0	4518
0	1397
0	4145
0	4239
0	4549
0	7300
0	5817
0	3690
0	311
0	1517
0	541
0	1329
0	6406
0	4627
0	4403
0	4649
0	6123
0	6274
0	2353
0	6476
0	6696
0	2518
0	2359
0	510
0	359
0	3046
0	5768
0	4334
0	5601
0	6108
0	5613
0	4233
0	4862
0	1695
0	1781
0	6522
0	3515
0	5339
0	5833
0	3988
0	3954
0	2843
0	569
0	4446
0	5804
0	3752
0	854
0	6767
0	3143
0	4166
0	4964
0	55
0	1528
0	4007
0	823
0	1524
0	287
0	4025
0	5656
0	4859
0	583
0	191
0	2715
0	2266
0	4983
0	2294
0	6738
0	844
0	1604
0	533
0	4344
0	2534
0	7191
0	1998
0	5416
0	6219
0	1728
0	7087
0	6865
0	6590
0	2631
0	1796
0	6297
0	5498
0	3683
0	4462
0	5311
0	6055
0	3633
0	7163
0	779
0	1943
0	1587
0	5531
0	3249
0	629
0	7414
0	6000
0	3879
0	3986
0	1855
0	3180
0	227
0	1540
0	6759
0	4838
0	274
0	5138
0	3336
0	4395
0	6076
0	57
0	2312
0	1386
0	4886
0	3738
0	5648
0	3130
0	2663
0	7021
0	2982
0	222
0	5525
0	1165
0	4340
0	6322
0	6329
0	4792
0	5398
0	1135
0	7022
0	4022
0	4252
0	7312
0	1755
0	7360
0	2641
0	1192
0	3262
0	4644
0	6472
0	7071
0	2923
0	4556
0	6740
0	6479
0	3984
0	3196
0	4034
0	3584
0	3206
0	7344
0	5929
0	7329
0	2069
0	4610
0	4183
0	4798
0	3794
0	4597
0	3200
0	1118
0	7432
0	949
0	5231
0	2830
0	1012
0	6566
0	456
0	2529
0	6500
0	3656
0	6301
0	386
0	3730
0	6356
0	911
0	1159
0	2036
0	3402
0	3834
0	5546
0	732
0	2845
0	2186
0	4315
0	5338
0	1161
0	2014
0	926
0	4731
0	7215
0	778
0	4422
0	2633
0	6785
0	7394
0	5227
0	4382
0	4927
0	4482
0	1992
0	4004
0	3927
0	770
0	3897
0	4989
0	6231
0	333
0	6811
0	5602
0	7111
0	2417
0	2870
0	5325
0	775
0	5040
0	3743
0	6177
0	3481
0	5528
0	6094
0	6207
0	3042
0	1294
0	1102
0	4360
0	2365
0	1903
0	1022
0	6574
0	5853
0	1595
0	7171
0	1912
0	7029
0	2564
0	5240
0	2525
0	2212
0	1068
0	5724
0	1794
0	4686
0	969
0	7048
0	4935
0	1199
0	716
0	2377
0	1999
0	5206
0	7044
0	766
0	1364
0	231
0	2203
0	4959
0	1691
0	6256
0	677
0	6855
0	3526
0	1622
0	4593
0	1647
0	1311
0	6436
0	2675
0	2299
0	4486
0	7419
0	2105
0	5023
0	106
0	5728
0	2237
0	5126
0	2132
0	5118
0	2356
0	4956
0	6531
0	5361
0	1779
0	2484
0	6952
0	652
0	49
0	2585
0	4310
0	5055
0	1121
0	5873
0	2664
0	2582
0	7243
0	2381
0	2161
0	5815
0	4230
0	7189
0	6670
0	3907
0	2738
0	239
0	1130
0	4639
0	505
0	3252
0	6468
0	7420
0	6502
0	1523
0	1013
0	6656
0	1279
0	7113
0	6228
0	2001
0	7456
0	6013
0	2239
0	1442
0	957
0	4756
0	3829
0	2614
0	819
0	1708
0	5141
0	7365
0	6222
0	1026
0	3966
0	1460
0	2003
0	6577
0	6287
0	4688
0	6889
0	1072
0	4919
0	5019
0	79
0	4423
0	390
0	5250
0	3225
0	500
0	5554
0	2536
0	1828
0	4577
0	3689
0	4060
0	4245
0	4710
0	447
0	3753
0	3922
0	5711
0	5403
0	3631
0	6961
0	339
0	7404
0	3060
0	3049
0	3572
0	3648
0	6084
0	56
0	3877
0	7230
0	631
0	4730
0	5670
0	2304
0	1357
0	4698
0	1214
0	7166
0	179
0	7354
0	1140
0	5442
0	2111
0	3525
0	2038
0	6516
0	2884
0	4327
0	4091
0	616
0	7138
0	1790
0	964
0	7315
0	3842
0	6775
0	3408
0	3568
0	1889
0	1880
0	547
0	1811
0	3581
0	6283
0	7370
0	5165
0	2897
0	6664
0	918
0	6962
0	2445
0	2745
0	2741
0	2798
0	5563
0	3189
0	83
0	3145
0	1863
0	660
0	6292
0	6315
0	5790
0	2011
0	6060
0	3956
0	4561
0	1475
0	2866
0	64
0	934
0	3300
0	3097
0	7200
0	117
0	678
0	2598
0	352
0	4157
0	3064
0	4003
0	7158
0	1752
0	1982
0	1235
0	944
0	2812
0	6943
0	5079
0	3475
0	6396
0	702
0	5828
0	5162
0	6361
0	5279
0	1457
0	3845
0	1290
0	2295
0	5842
0	6691
0	1096
0	1877
0	2362
0	1021
0	531
0	5578
0	2433
0	5006
0	3975
0	96
0	825
0	6968
0	7210
0	6114
0	6850
0	6752
0	7025
0	5641
0	2762
0	7441
0	4358
0	4502
0	4771
0	4124
0	6059
0	4409
0	5769
0	3946
0	7070
0	1062
0	5922
0	7430
0	4295
0	3397
0	2368
0	4588
0	1061
0	6249
0	2002
0	5945
0	6001
0	5121
0	4445
0	1729
0	1731
0	7296
0	7388
0	4921
0	6061
0	6800
0	6399
0	3566
0	7380
0	6907
0	86
0	1665
0	2452
0	5347
0	5992
0	1722
0	5771
0	5116
0	1141
0	4845
0	6126
0	3099
0	3698
0	2807
0	4687
0	1471
0	317
0	6180
0	878
0	414
0	620
0	3052
0	2842
0	3009
0	7434
0	5518
0	2420
0	737
0	6157
0	454
0	52
0	6335
0	5014
0	1812
0	1851
0	3004
0	3479
0	3595
0	5795
0	2998
0	7122
0	5905
0	1607
0	6715
0	2121
0	754
0	2713
0	1423
0	2532
0	4679
0	3855
0	4036
0	6392
0	7086
0	5924
0	2944
0	1366
0	3646
0	6769
0	3045
0	2263
0	2533
0	2406
0	4352
0	3323
0	5087
0	3429
0	436
0	5944
0	297
0	5515
0	3307
0	5243
0	5173
0	188
0	3673
0	2382
0	6833
0	3636
0	874
0	2799
0	3409
0	5958
0	2048
0	603
0	872
0	6845
0	3331
0	3344
0	3451
0	3118
0	161
0	4087
0	723
0	3210
0	950
0	4369
0	2324
0	7349
0	3369
0	5723
0	6367
0	3540
0	6464
0	6994
0	7222
0	5682
0	1485
0	3350
0	5392
0	6327
0	257
0	6923
0	5883
0	1544
0	2260
0	4148
0	2110
0	3434
0	4526
0	6507
0	6567
0	5495
0	5003
0	3028
0	4448
0	2077
0	6687
0	6100
0	6333
0	2790
0	3464
0	3573
0	5854
0	5849
0	4081
0	5983
0	5106
0	3827
0	2855
0	5544
0	3403
0	169
0	1317
0	6244
0	3785
0	77
0	1620
0	6298
0	2708
0	2196
0	3303
0	4864
0	870
0	3356
0	4885
0	3173
0	6096
0	4455
0	5157
0	3786
0	443
0	2859
0	3447
0	7397
0	4872
0	3072
0	7401
0	4534
0	4317
0	3082
0	6520
0	6871
0	523
0	2236
0	5246
0	6062
0	284
0	7382
0	889
0	2224
0	2611
0	6817
0	7058
0	3061
0	741
0	7052
0	7285
0	4614
0	6190
0	3569
0	1994
0	5191
0	4702
0	5640
0	5881
0	5512
0	4425
0	576
0	2820
0	4643
0	5907
0	3594
0	3836
0	6606
0	2289
0	5382
0	5467
0	7069
0	4402
0	3888
0	3371
0	5367
0	3694
0	565
0	3456
0	4734
0	6813
0	6148
0	3340
0	7410
0	4898
0	5288
0	6079
0	2828
0	210
0	6554
0	4324
0	1450
0	884
0	4873
0	3366
0	10
0	1586
0	3418
0	4118
0	3037
0	2700
0	3234
0	3809
0	861
0	1775
0	3393
0	5892
0	6224
0	1176
0	4871
0	3067
0	3553
0	1549
0	7147
0	445
0	1939
0	405
0	6453
0	43
0	4434
0	5862
0	1926
0	1705
0	450
0	1900
0	4589
0	2652
0	1663
0	7450
0	1374
0	3866
0	362
0	7346
0	3582
0	1641
0	1656
0	987
0	1826
0	3154
0	5549
0	2112
0	7047
0	136
0	4286
0	1579
0	2550
0	327
0	6919
0	6949
0	1171
0	7379
0	2702
0	550
0	7317
0	499
0	2459
0	1419
0	2701
0	1827
0	6582
0	5757
0	5516
0	6990
0	5387
0	5581
0	3209
0	3895
0	3120
0	331
0	2434
0	3033
0	4379
0	6805
0	2510
0	91
0	4365
0	5268
0	3601
0	5618
0	1243
0	1636
0	2819
0	6070
0	1860
0	5239
0	3219
0	7144
0	3445
0	731
0	1071
0	3454
0	3278
0	2099
0	4261
0	6475
0	2106
0	6373
0	5313
0	1568
0	432
0	2952
0	6901
0	3514
0	1843
0	1083
0	3230
0	4431
0	2129
0	2354
0	835
0	3093
0	2779
0	1492
0	1610
0	5103
0	1418
0	3720
0	3647
0	3091
0	5738
0	4048
0	6695
0	560
0	5033
0	1157
0	2942
0	3527
0	6723
0	5706
0	7381
0	5714
0	2256
0	3452
0	4211
0	2487
0	3779
0	5430
0	3137
0	6278
0	768
0	4037
0	2890
0	3179
0	6675
0	7438
0	4371
0	1911
0	5048
0	475
0	1204
0	30
0	5645
0	4019
0	7023
0	5871
0	3347
0	3723
0	6215
0	7274
0	1343
0	5943
0	4273
0	7321
0	7164
0	7143
0	7187
0	6997
0	6495
0	5906
0	1236
0	6317
0	4441
0	2674
0	219
0	1929
0	6789
0	2221
0	1603
0	933
0	2144
0	655
0	4264
0	5972
0	4809
0	7004
0	3600
0	7066
0	5272
0	5044
0	689
0	634
0	153
0	2217
0	3917
0	6895
0	5242
0	368
0	524
0	6958
0	5156
0	4231
0	6434
0	289
0	5221
0	2250
0	2622
0	6917
0	200
0	3232
0	746
0	5459
0	3905
0	6004
0	3435
0	1107
0	6325
0	2751
0	7304
0	5238
0	2916
0	2697
0	1671
0	733
0	4099
0	1504
0	2655
0	2837
0	5669
0	2725
0	4204
0	2678
0	3116
0	3057
0	5351
0	3487
0	2467
0	789
0	3756
0	3883
0	1984
0	5419
0	4816
0	4531
0	6819
0	3224
0	2229
0	6633
0	5570
0	487
0	2689
0	6195
0	5371
0	295
0	6993
0	5080
0	7090
0	4664
0	1538
0	3498
0	3034
0	1582
0	3587
0	6853
0	5583
0	3017
0	873
0	3139
0	1658
0	3651
0	4301
0	1799
0	5409
0	1232
0	2520
0	5910
0	3666
0	2475
0	1871
0	1583
0	830
0	1677
0	1734
0	1370
0	6909
0	4460
0	3151
0	5134
0	3157
0	1654
0	921
0	1572
0	1201
0	6124
0	2955
0	1987
0	785
0	2055
0	2472
0	205
0	5628
0	7416
0	4508
0	3015
0	6210
0	559
0	7276
0	394
0	604
0	5537
0	3759
0	1484
0	6838
0	1969
0	1613
0	5604
0	814
0	3826
0	2905
0	2215
0	3468
0	4690
0	2657
0	4999
0	2045
0	5839
0	6580
0	2012
0	4347
0	653
0	890
0	309
0	3898
0	282
0	1079
0	5425
0	6204
0	1224
0	913
0	656
0	4488
0	808
0	6275
0	3455
0	5083
0	5356
0	6025
0	2455
0	4202
0	946
0	3398
0	2277
0	1031
0	4653
0	5478
0	313
0	2620
0	334
0	4717
0	1129
0	3386
0	1985
0	5951
0	6660
0	5435
0	1428
0	1764
0	2053
0	1045
0	7451
0	6489
0	1993
0	1033
0	537
0	3921
0	1913
0	6402
0	3908
0	4800
0	3221
0	4208
0	283
0	1297
0	3965
0	2502
0	133
0	609
0	658
0	3065
0	2222
0	2453
0	6187
0	2991
0	619
0	6803
0	6620
0	1348
0	6447
0	2966
0	1277
0	3803
0	1890
0	2514
0	1001
0	6115
0	2285
0	7213
0	4381
0	3746
0	2085
0	4941
0	2919
0	614
0	3556
0	2946
0	1227
0	4960
0	1413
0	6828
0	1400
0	2279
0	4923
0	6768
0	3018
0	5188
0	2315
0	2189
0	2503
0	6383
0	3002
0	3123
0	4142
0	6924
0	3095
0	1892
0	2358
0	4682
0	1682
0	7324
0	4830
0	2253
0	5167
0	4156
0	1059
0	6337
0	5241
0	7282
0	4651
0	526
0	3872
0	5401
0	1956
0	2865
0	3446
0	373
0	5130
0	5163
0	6391
0	1113
0	2569
0	714
0	1898
0	5868
0	1629
0	2319
0	6651
0	6615
0	5178
0	6908
0	684
0	4849
0	236
0	1389
0	5869
0	5020
0	994
0	5856
0	7126
0	3709
0	3505
0	5114
0	1749
0	234
0	3325
0	760
0	272
0	966
0	1833
0	3853
0	1409
0	5534
0	1313
0	1300
0	1520
0	3499
0	1259
0	2423
0	3735
0	4903
0	2802
0	1765
0	4476
0	5067
0	3549
0	4076
0	4274
0	7179
0	1801
0	2371
0	4018
0	4612
0	1049
0	5365
0	6814
0	255
0	4786
0	4914
0	7301
0	5598
0	6863
0	6503
0	4398
0	2402
0	3482
0	336
0	4743
0	4449
0	6022
0	756
0	2171
0	7406
0	2959
0	6674
0	3422
0	6514
0	3717
0	992
0	5484
0	5504
0	763
0	2248
0	3268
0	7135
0	3021
0	3643
0	4546
0	2492
0	2572
0	7012
0	1905
0	1831
0	6541
0	93
0	3810
0	4623
0	1060
0	1933
0	4572
0	72
0	5251
0	1991
0	6183
0	6986
0	908
0	2602
0	6815
0	3438
0	1997
0	2769
0	7340
0	4165
0	5158
0	6602
0	3367
0	3839
0	988
0	5145
0	5326
0	1424
0	6983
0	4825
0	3199
0	7245
0	5378
0	4658
0	3005
0	1356
0	4542
0	430
0	610
0	3079
0	941
0	6733
0	587
0	423
0	728
0	7371
0	3169
0	215
0	1042
0	4620
0	2875
0	3501
0	1714
0	5533
0	515
0	718
0	3218
0	5885
0	507
0	5903
0	3250
0	864
0	7362
0	6343
0	3728
0	3085
0	1941
0	5171
0	3532
0	480
0	4136
0	1531
0	6308
0	2180
0	3791
0	3712
0	6288
0	4741
0	128
0	1809
0	6779
0	4384
0	3641
0	4316
0	6834
